it,bt,km,transmission,ownerNo,oem,model,modelYear,price_in_lakhs,Insurance Validity,Fuel Type,Seats,Safety_count,top_features_count,Color,No of Cylinder,Turbo Charger,Super Charger,City,Power,Torque
0,Hatchback,31062,Manual,3,Maruti,Maruti Alto 800,2013,1.7,comprehensive,Petrol,5,10,8,Grey,3.0,no,no,Kolkata,47.3,69.0
0,Hatchback,40000,Manual,2,Renault,Renault KWID,2017,2.55,third party insurance,Petrol,5,21,9,Others,3.0,no,no,Kolkata,67.0,91.0
0,Hatchback,57000,Manual,2,Hyundai,Hyundai i10,2010,1.85,third party insurance,Petrol,5,11,9,Golden,4.0,no,no,Kolkata,78.9,111.8
0,Sedan,60000,Automatic,1,Chevrolet,Chevrolet Cruze,2011,3.5,third party insurance,Diesel,5,26,9,Black,4.0,no,no,Kolkata,147.9,327.0
0,SUV,23000,Manual,1,Hyundai,Hyundai Creta,2019,10.25,comprehensive,Petrol,5,24,9,White,4.0,no,no,Kolkata,121.3,151.0
0,Hatchback,50000,Manual,1,Hyundai,Hyundai Grand i10,2018,4.3,third party insurance,Diesel,5,23,9,Others,3.0,no,no,Kolkata,73.97,190.24
0,Sedan,30000,Automatic,2,Honda,Honda City,2020,8.5,third party insurance,Petrol,5,29,9,Others,4.0,no,no,Kolkata,117.6,145.0
0,SUV,55000,Manual,1,Mahindra,Mahindra XUV500,2018,10.49,comprehensive,Diesel,7,30,9,Silver,4.0,yes,no,Kolkata,140.0,330.0
0,Hatchback,20000,Manual,1,Hyundai,Hyundai i20,2021,9.0,third party insurance,Petrol,5,39,9,Others,4.0,no,no,Kolkata,81.8,114.74
0,Hatchback,50000,Manual,1,Toyota,Toyota Etios Liva,2015,3.0,third party insurance,Petrol,5,20,9,Others,4.0,no,no,Kolkata,78.9,104.0
0,Sedan,46940,Manual,1,Honda,Honda Amaze,2016,3.92,comprehensive,Diesel,5,28,9,Brown,4.0,yes,no,Kolkata,98.63,200.0
0,Hatchback,12315,Manual,1,Maruti,Maruti Wagon R,2022,5.78,comprehensive,Petrol,5,23,9,Silver,4.0,no,no,Kolkata,88.5,113.0
0,Hatchback,15584,Manual,1,Maruti,Maruti Alto 800,2013,2.1,comprehensive,Petrol,5,10,8,Silver,3.0,no,no,Kolkata,47.3,69.0
0,Sedan,64400,Manual,1,Honda,Honda City,2014,4.1,comprehensive,Diesel,5,23,9,Maroon,4.0,yes,no,Kolkata,98.6,200.0
0,Hatchback,13067,Automatic,1,Maruti,Maruti Swift,2018,6.16,comprehensive,Petrol,5,29,9,Orange,4.0,no,no,Kolkata,81.8,113.0
0,Hatchback,15264,Manual,1,Maruti,Maruti Alto 800,2021,3.32,comprehensive,Petrol,5,13,8,Silver,3.0,no,no,Kolkata,47.33,69.0
0,SUV,11853,Automatic,1,Kia,Kia Seltos,2022,18.25,comprehensive,Diesel,5,34,9,Green,4.0,yes,no,Kolkata,113.43,250.0
0,Hatchback,7843,Manual,1,Maruti,Maruti Alto K10,2019,3.79,comprehensive,Petrol,5,19,9,Grey,3.0,no,no,Kolkata,67.05,90.0
0,Hatchback,2501,Automatic,1,Hyundai,Hyundai i20,2021,8.5,third party insurance,Petrol,5,34,9,Blue,4.0,no,no,Kolkata,86.76,114.74
0,Hatchback,9285,Manual,1,Maruti,Maruti Alto 800,2022,3.79,comprehensive,Petrol,5,17,9,Grey,3.0,no,no,Kolkata,47.33,69.0
0,Hatchback,51215,Manual,1,Maruti,Maruti Alto 800,2014,2.1,comprehensive,Petrol,5,10,8,Blue,3.0,no,no,Kolkata,47.3,69.0
0,SUV,23400,Automatic,1,Mahindra,Mahindra Scorpio N,2022,22.99,third party insurance,Diesel,7,21,9,Black,4.0,yes,no,Kolkata,172.45,400.0
0,SUV,11000,Manual,1,Kia,Kia Seltos,2021,13.5,comprehensive,Petrol,5,30,9,Grey,4.0,no,no,Kolkata,113.4,144.0
0,SUV,10000,Manual,1,Mahindra,Mahindra XUV500,2021,14.5,third party insurance,Diesel,7,30,9,White,4.0,yes,no,Kolkata,152.87,360.0
0,SUV,40000,Manual,1,Hyundai,Hyundai Venue,2021,6.5,third party insurance,Petrol,5,27,9,Others,4.0,no,no,Kolkata,81.86,115.0
0,MUV,25000,Manual,1,Honda,Honda Mobilio,2014,4.0,comprehensive,Petrol,7,22,9,White,4.0,no,no,Kolkata,117.3,145.0
0,SUV,55000,Manual,1,Mahindra,Mahindra Scorpio,2021,12.7,comprehensive,Diesel,7,20,8,White,4.0,yes,no,Kolkata,136.78,319.0
0,Hatchback,80000,Manual,4,Maruti,Maruti Swift,2010,1.65,third party insurance,Petrol,5,18,9,Others,4.0,yes,no,Kolkata,85.0,113.0
0,SUV,8126,Manual,1,Hyundai,Hyundai Venue,2021,9.7,comprehensive,Petrol,5,29,9,Blue,3.0,yes,no,Kolkata,118.35,172.0
0,Hatchback,42000,Automatic,1,Maruti,Maruti Wagon R,2016,3.3,comprehensive,Petrol,5,21,9,Silver,3.0,no,no,Kolkata,67.0,90.0
0,Sedan,32000,Manual,2,Maruti,Maruti Swift Dzire,2013,3.7,comprehensive,Diesel,5,17,9,Grey,4.0,yes,no,Kolkata,74.0,190.0
0,Hatchback,11736,Manual,1,Maruti,Maruti Alto 800,2019,3.08,comprehensive,Petrol,5,10,8,Grey,3.0,no,no,Kolkata,47.3,69.0
0,Hatchback,21679,Manual,1,Hyundai,Hyundai i10,2014,2.85,comprehensive,Petrol,5,11,9,Silver,4.0,no,no,Kolkata,78.9,111.8
0,SUV,39000,Manual,1,Maruti,Maruti Vitara Brezza,2017,7.0,third party insurance,Diesel,5,25,9,White,4.0,yes,no,Kolkata,88.5,200.0
0,Hatchback,11333,Manual,1,Maruti,Maruti Alto 800,2021,3.67,comprehensive,Petrol,5,17,9,Grey,3.0,no,no,Kolkata,47.33,69.0
0,Hatchback,13440,Manual,1,Maruti,Maruti Alto 800,2019,3.19,comprehensive,Petrol,5,13,8,Blue,3.0,no,no,Kolkata,47.33,69.0
0,Sedan,46900,Automatic,2,Skoda,Skoda Superb,2019,16.95,third party insurance,Diesel,5,34,9,White,4.0,yes,no,Kolkata,174.5,350.0
0,Hatchback,18930,Manual,1,Maruti,Maruti Wagon R,2020,4.99,comprehensive,CNG,5,20,8,Silver,3.0,no,no,Kolkata,58.33,78.0
0,SUV,80000,Manual,1,Mahindra,Mahindra XUV500,2018,10.0,third party insurance,Diesel,7,30,9,White,4.0,yes,no,Kolkata,140.0,330.0
0,Hatchback,17851,Manual,1,Maruti,Maruti Wagon R,2020,4.7,comprehensive,CNG,5,20,8,White,3.0,no,no,Kolkata,58.33,78.0
0,Hatchback,22392,Manual,1,Maruti,Maruti Alto 800,2021,3.4,comprehensive,Petrol,5,17,9,Blue,3.0,no,no,Kolkata,47.33,69.0
0,MUV,29017,Manual,1,Kia,Kia Carens,2022,14.5,comprehensive,Petrol,7,30,9,Dark Blue,4.0,yes,no,Kolkata,138.05,242.0
0,SUV,9000,Manual,1,Jeep,Jeep Compass,2021,15.95,comprehensive,Petrol,5,21,9,White,4.0,yes,no,Kolkata,160.0,250.0
0,Hatchback,30000,Manual,1,Maruti,Maruti Zen,2003,50.0,third party insurance,Petrol,5,0,5,Others,4.0,no,no,Kolkata,60.0,78.0
0,Hatchback,10000,Manual,1,Hyundai,Hyundai EON,2017,2.7,third party insurance,Petrol,5,13,8,Others,3.0,no,no,Kolkata,55.2,74.5
0,SUV,30559,Manual,1,Hyundai,Hyundai Venue,2021,8.75,comprehensive,Petrol,5,29,9,Red,3.0,yes,no,Kolkata,118.35,172.0
0,SUV,60000,Automatic,2,Hyundai,Hyundai Creta,2018,8.5,third party insurance,Diesel,5,30,9,Others,4.0,yes,no,Kolkata,126.2,259.87
0,Sedan,50000,Manual,1,Ford,Ford Aspire,2016,3.0,third party insurance,Petrol,5,23,9,Others,4.0,yes,no,Kolkata,86.8,112.0
0,Hatchback,20000,Manual,1,Hyundai,Hyundai i20,2012,2.5,third party insurance,Petrol,5,15,9,Others,4.0,no,no,Kolkata,80.0,11.4
0,Hatchback,10000,Automatic,1,Renault,Renault KWID,2022,5.4,third party insurance,Petrol,5,22,9,Blue,3.0,no,no,Kolkata,67.0,91.0
0,Hatchback,19830,Manual,1,Toyota,Toyota Etios Cross,2014,3.3,comprehensive,Petrol,5,24,9,White,4.0,no,no,Kolkata,78.8,104.0
0,Hatchback,24670,Manual,1,Maruti,Maruti S-Presso,2020,4.09,comprehensive,Petrol,5,20,9,Grey,3.0,no,no,Kolkata,65.71,89.0
0,Hatchback,14327,Manual,1,Hyundai,Hyundai Grand i10,2019,4.84,comprehensive,Petrol,5,23,9,Blue,4.0,no,no,Kolkata,81.86,113.75
0,SUV,50000,Manual,1,Jeep,Jeep Compass,2018,14.0,third party insurance,Diesel,5,24,9,Others,4.0,yes,no,Kolkata,170.63,350.0
0,Hatchback,18987,Manual,1,Maruti,Maruti Alto K10,2014,2.39,comprehensive,Petrol,5,7,8,Red,3.0,no,no,Kolkata,67.1,90.0
0,Hatchback,55973,Manual,1,Maruti,Maruti Alto K10,2019,3.35,comprehensive,Petrol,5,19,9,White,3.0,no,no,Kolkata,67.05,90.0
0,Sedan,9000,Automatic,2,Hyundai,Hyundai Verna,2021,10.65,comprehensive,Petrol,5,29,9,White,4.0,no,no,Kolkata,113.18,143.8
0,Hatchback,27094,Manual,1,Maruti,Maruti Alto 800,2019,3.15,comprehensive,Petrol,5,10,8,Grey,3.0,no,no,Kolkata,47.3,69.0
0,Hatchback,60000,Manual,2,Maruti,Maruti Alto,2008,80.0,third party insurance,Petrol,5,7,8,Others,3.0,no,no,Kolkata,46.3,62.0
0,Hatchback,4914,Manual,1,Hyundai,Hyundai Grand i10 Nios,2020,6.14,comprehensive,Petrol,5,24,9,Blue,4.0,no,no,Kolkata,81.86,113.8
0,Hatchback,25171,Manual,1,Maruti,Maruti Zen Estilo,2013,2.51,comprehensive,Petrol,5,9,8,Orange,3.0,no,no,Kolkata,67.1,90.0
0,SUV,40000,Manual,1,Tata,Tata Nexon,2018,5.75,third party insurance,Petrol,5,20,9,Others,3.0,yes,no,Kolkata,108.5,170.0
0,SUV,42000,Manual,1,Jeep,Jeep Compass,2018,9.99,comprehensive,Diesel,5,22,9,Black,4.0,yes,no,Kolkata,170.0,350.0
0,SUV,28400,Manual,1,Hyundai,Hyundai Venue,2020,6.99,third party,Petrol,5,26,9,Blue,3.0,yes,no,Kolkata,118.35,171.6
0,SUV,20857,Automatic,1,Mahindra,Mahindra Thar,2021,17.5,comprehensive,Diesel,4,24,9,Grey,4.0,yes,no,Kolkata,130.0,300.0
0,Sedan,61000,Manual,1,Hyundai,Hyundai Verna,2009,1.75,third party,Diesel,5,15,9,Red,4.0,no,no,Kolkata,110.0,24.0
0,SUV,75760,Manual,1,Mahindra,Mahindra XUV500,2015,5.99,comprehensive,Diesel,7,22,9,Silver,4.0,yes,no,Kolkata,140.0,330.0
0,Hatchback,31000,Manual,1,Hyundai,Hyundai Grand i10,2015,3.35,third party insurance,Petrol,5,16,8,Orange,4.0,no,no,Kolkata,82.0,114.0
0,Sedan,54000,Automatic,1,Hyundai,Hyundai Verna,2015,4.5,third party insurance,Diesel,5,25,9,Grey,4.0,yes,no,Kolkata,126.2,259.9
0,Hatchback,60000,Manual,2,Volkswagen,Volkswagen Polo,2014,3.0,third party insurance,Petrol,5,17,9,Others,3.0,no,no,Kolkata,74.0,110.0
0,Hatchback,68943,Manual,1,Honda,Honda Brio,2013,1.99,third party insurance,Petrol,5,16,9,Silver,4.0,no,no,Kolkata,86.8,109.0
0,Hatchback,8582,Manual,1,Maruti,Maruti Alto 800,2022,3.99,comprehensive,Petrol,5,17,9,Grey,3.0,no,no,Kolkata,47.33,69.0
0,Hatchback,22868,Manual,1,Maruti,Maruti Alto 800,2019,3.29,comprehensive,Petrol,5,17,9,Red,3.0,no,no,Kolkata,47.33,69.0
0,SUV,76165,Manual,1,Maruti,Maruti Vitara Brezza,2016,5.5,comprehensive,Diesel,5,20,9,Maroon,4.0,yes,no,Kolkata,88.5,200.0
0,Hatchback,27047,Manual,1,Hyundai,Hyundai Grand i10 Nios,2020,5.74,comprehensive,Petrol,5,24,9,Grey,4.0,no,no,Kolkata,81.86,113.8
0,Sedan,35538,Automatic,1,Maruti,Maruti Swift Dzire,2017,5.22,comprehensive,Petrol,5,30,9,Blue,4.0,no,no,Kolkata,81.8,113.0
0,SUV,8700,Automatic,1,Kia,Kia Seltos,2023,14.0,comprehensive,Diesel,5,30,9,Blue,4.0,yes,no,Kolkata,113.43,250.0
0,Hatchback,76293,Manual,1,Maruti,Maruti Swift,2016,3.99,comprehensive,Petrol,5,26,9,Grey,4.0,no,no,Kolkata,81.8,113.0
0,Hatchback,34000,Manual,1,Datsun,Datsun GO,2018,1.85,comprehensive,Petrol,5,15,9,Golden,3.0,no,no,Kolkata,67.0,104.0
0,Sedan,12113,Automatic,1,Honda,Honda City,2022,12.99,comprehensive,Petrol,5,35,9,White,4.0,no,no,Kolkata,119.35,145.0
0,SUV,87172,Manual,1,Hyundai,Hyundai Creta,2018,8.28,comprehensive,Petrol,5,33,9,Orange,4.0,no,no,Kolkata,121.3,151.0
0,Hatchback,20000,Manual,1,Maruti,Maruti Alto,2021,3.0,third party insurance,Petrol,5,6,8,Others,3.0,no,no,Kolkata,47.0,62.0
0,Sedan,55000,Manual,1,Honda,Honda City,2014,3.95,third party insurance,Diesel,5,23,9,Red,4.0,yes,no,Kolkata,98.6,200.0
0,Hatchback,51321,Manual,1,Hyundai,Hyundai i20,2013,2.8,comprehensive,Diesel,5,15,9,Grey,4.0,no,no,Kolkata,88.8,219.7
0,SUV,29781,Automatic,1,Land Rover,Land Rover Range Rover Evoque,2019,48.99,comprehensive,Petrol,5,38,9,Black,4.0,yes,no,Kolkata,237.36,340.0
0,SUV,15400,Manual,0,Skoda,Skoda Kushaq,2022,12.5,third party insurance,Petrol,5,31,9,Grey,3.0,yes,no,Kolkata,113.98,178.0
0,SUV,21000,Manual,2,Ford,Ford Ecosport,2021,8.99,comprehensive,Diesel,5,34,9,White,4.0,yes,no,Kolkata,98.96,215.0
0,SUV,34000,Manual,1,Hyundai,Hyundai Creta,2019,8.5,third party insurance,Diesel,5,30,9,White,4.0,yes,no,Kolkata,126.2,259.87
0,SUV,19000,Automatic,1,MG,MG Gloster,2021,32.0,third party insurance,Diesel,6,41,9,Red,4.0,twin,no,Kolkata,215.01,480.0
0,Hatchback,65595,Manual,1,Hyundai,Hyundai EON,2015,2.46,comprehensive,Petrol,5,17,9,Blue,3.0,no,no,Kolkata,55.2,74.5
0,SUV,10000,Manual,1,Ford,Ford Ecosport,2014,4.8,third party insurance,Diesel,5,19,9,Red,4.0,yes,no,Kolkata,89.84,204.0
0,SUV,51441,Manual,1,Mahindra,Mahindra XUV500,2018,11.21,comprehensive,Diesel,7,23,9,White,4.0,yes,no,Kolkata,152.87,360.0
0,SUV,70057,Manual,3,Ford,Ford Ecosport,2014,4.19,comprehensive,Diesel,5,19,9,Red,4.0,yes,no,Kolkata,89.84,204.0
0,SUV,14000,Manual,1,Kia,Kia Seltos,2020,10.5,third party,Petrol,5,30,9,Grey,4.0,no,no,Kolkata,113.43,144.0
0,Sedan,35984,Manual,1,Skoda,Skoda Rapid,2020,7.34,comprehensive,Petrol,5,22,9,Grey,3.0,yes,no,Kolkata,108.62,175.0
0,SUV,80443,Manual,1,Renault,Renault Captur,2017,5.65,comprehensive,Diesel,5,23,9,Silver,4.0,yes,no,Kolkata,108.45,240.0
0,MUV,150000,Manual,2,Toyota,Toyota Innova,2008,2.0,third party insurance,Diesel,8,11,9,Silver,4.0,yes,no,Kolkata,102.0,20.4
0,SUV,87893,Manual,2,Mahindra,Mahindra XUV500,2014,6.29,comprehensive,Diesel,7,22,9,Silver,4.0,yes,no,Kolkata,140.0,330.0
0,Hatchback,120000,Manual,2,Maruti,Maruti Wagon R,2009,65.0,third party insurance,LPG,5,9,8,Silver,4.0,no,no,Kolkata,57.5,7.8
0,Hatchback,49441,Manual,1,Hyundai,Hyundai i20 Active,2015,5.19,comprehensive,Diesel,5,24,9,Red,4.0,yes,no,Kolkata,88.73,220.0
0,SUV,6015,Automatic,1,MG,MG Astor,2022,16.07,comprehensive,Petrol,5,39,9,Black,3.0,yes,no,Kolkata,138.08,220.0
0,SUV,30908,Manual,2,Hyundai,Hyundai Creta,2021,13.0,comprehensive,Petrol,5,30,9,Black,4.0,no,no,Kolkata,113.18,143.8
0,SUV,34441,Manual,1,Jeep,Jeep Compass,2017,11.0,third party insurance,Diesel,5,23,9,Red,4.0,yes,no,Kolkata,170.0,350.0
0,MUV,30000,Manual,1,Maruti,Maruti Ertiga,2019,8.5,third party insurance,Petrol,7,27,9,Others,4.0,no,no,Kolkata,103.0,138.0
0,SUV,68000,Automatic,1,Audi,Audi Q3,2014,10.0,third party insurance,Diesel,5,30,9,White,4.0,yes,no,Kolkata,174.33,380.0
0,Hatchback,55000,Manual,1,Ford,Ford Figo,2014,1.5,third party insurance,Petrol,5,16,9,Silver,4.0,no,no,Kolkata,70.02,102.0
0,Hatchback,37000,Manual,1,Hyundai,Hyundai i10,2014,2.39,comprehensive,Petrol,5,11,9,Grey,4.0,no,no,Kolkata,78.9,111.8
0,MUV,40000,Manual,1,Datsun,Datsun GO Plus,2016,2.8,third party insurance,Petrol,7,14,9,Others,3.0,no,no,Kolkata,67.0,104.0
0,SUV,40300,Automatic,1,Jeep,Jeep Compass,2021,20.5,third party insurance,Diesel,5,37,9,Red,4.0,yes,no,Kolkata,167.67,350.0
0,MUV,125000,Manual,1,Toyota,Toyota Innova,2011,4.5,third party insurance,Diesel,8,11,9,Blue,4.0,yes,no,Kolkata,102.0,20.4
0,Hatchback,43317,Manual,1,Maruti,Maruti Alto 800,2020,3.16,comprehensive,Petrol,5,13,8,Grey,3.0,no,no,Kolkata,47.33,69.0
0,Hatchback,21298,Manual,1,Maruti,Maruti Alto 800,2020,3.36,comprehensive,Petrol,5,17,9,Grey,3.0,no,no,Kolkata,47.33,69.0
0,SUV,33393,Manual,1,Honda,Honda WR-V,2020,6.87,comprehensive,Petrol,5,23,9,Silver,4.0,no,no,Kolkata,88.5,110.0
0,Hatchback,34622,Manual,1,Hyundai,Hyundai Grand i10,2014,3.27,comprehensive,Diesel,5,16,8,Grey,3.0,no,no,Kolkata,70.0,160.0
0,SUV,126254,Automatic,1,Hyundai,Hyundai Creta,2019,8.95,comprehensive,Diesel,5,30,9,White,4.0,yes,no,Kolkata,126.2,259.87
0,Convertibles,31828,Automatic,3,Jaguar,Jaguar F-TYPE,2014,64.0,comprehensive,Petrol,2,26,9,Orange,6.0,no,yes,Kolkata,375.5,460.0
0,Hatchback,43595,Manual,1,Datsun,Datsun GO,2016,2.74,comprehensive,Petrol,5,15,9,Silver,3.0,no,no,Kolkata,67.0,104.0
0,Sedan,22276,Manual,1,Maruti,Maruti Ciaz,2015,4.2,comprehensive,Petrol,5,23,9,White,4.0,no,no,Kolkata,91.1,130.0
0,Minivans,100000,Manual,3,Maruti,Maruti Eeco,2010,1.5,third party insurance,Petrol,7,13,8,Others,4.0,no,no,Kolkata,73.0,101.0
0,Minivans,60000,Manual,3,Maruti,Maruti Eeco,2010,1.4,third party insurance,Petrol,7,13,8,Others,4.0,no,no,Kolkata,73.0,101.0
0,Hatchback,10415,Manual,1,Hyundai,Hyundai i10,2016,2.9,comprehensive,Petrol,5,11,9,Silver,4.0,no,no,Kolkata,78.9,111.8
0,Minivans,20000,Manual,1,Maruti,Maruti Eeco,2013,1.6,third party insurance,Petrol,5,13,8,Others,4.0,no,no,Kolkata,73.0,101.0
0,SUV,10000,Manual,2,Tata,Tata Punch,2022,5.9,third party insurance,Petrol,5,19,9,Others,3.0,no,no,Kolkata,86.63,115.0
0,SUV,60000,Automatic,1,Toyota,Toyota Fortuner Legender,2021,36.0,third party insurance,Diesel,7,37,9,Others,4.0,yes,no,Kolkata,201.15,500.0
0,Hatchback,30000,Manual,2,Maruti,Maruti Alto 800,2007,28.0,third party insurance,Petrol,5,10,8,Others,3.0,no,no,Kolkata,47.3,69.0
0,Hatchback,60000,Manual,1,Maruti,Maruti Wagon R,2005,40.0,third party insurance,Petrol,5,11,8,Others,3.0,no,no,Kolkata,67.1,90.0
0,Hatchback,90000,Manual,1,Hyundai,Hyundai Grand i10,2016,4.0,third party insurance,Petrol,5,17,9,Others,4.0,no,no,Kolkata,82.0,114.0
0,SUV,42015,Manual,1,Honda,Honda WR-V,2019,7.87,comprehensive,Diesel,5,28,9,Grey,4.0,yes,no,Kolkata,98.6,200.0
0,Sedan,72456,Manual,1,Toyota,Toyota Corolla Altis,2018,8.99,comprehensive,Diesel,5,29,9,White,4.0,yes,no,Kolkata,86.79,205.0
0,Sedan,60000,Manual,1,Mahindra Renault,Mahindra Renault Logan,2009,1.25,third party insurance,Diesel,5,8,8,Gray,4.0,no,no,Kolkata,65.0,16.0
0,Hatchback,116032,Manual,1,Maruti,Maruti Ritz,2014,2.68,comprehensive,Diesel,5,13,8,Silver,4.0,yes,no,Kolkata,73.94,190.0
0,Sedan,30000,Manual,1,Volkswagen,Volkswagen Vento,2014,3.4,third party insurance,Diesel,5,20,9,Others,4.0,yes,no,Kolkata,103.2,250.0
0,SUV,40000,Automatic,1,Ford,Ford Endeavour,2019,28.0,third party insurance,Diesel,7,32,9,Gray,4.0,yes,no,Kolkata,197.0,470.0
0,Hatchback,40000,Manual,2,Tata,Tata Tiago,2017,2.65,third party insurance,Petrol,5,21,8,Others,3.0,no,no,Kolkata,84.0,114.0
0,Hatchback,40000,Manual,2,Tata,Tata Tiago,2017,2.65,third party insurance,Diesel,5,21,8,Others,3.0,yes,no,Kolkata,69.0,140.0
0,SUV,51000,Manual,1,Mahindra,Mahindra XUV500,2016,7.0,third party insurance,Diesel,7,29,9,White,4.0,yes,no,Kolkata,140.0,320.0
0,Hatchback,30000,Manual,1,Hyundai,Hyundai Grand i10,2017,4.5,third party insurance,Petrol,5,24,9,Gray,4.0,no,no,Kolkata,81.86,113.75
0,MUV,15885,Manual,1,Maruti,Maruti Ertiga,2021,9.5,comprehensive,Petrol,7,29,9,Grey,4.0,no,no,Kolkata,103.26,138.0
0,SUV,65000,Manual,1,Renault,Renault Duster,2013,2.0,third party insurance,Diesel,5,14,8,Silver,4.0,yes,no,Kolkata,83.8,200.0
0,Sedan,10000,Automatic,1,Audi,Audi A3,2018,18.0,third party insurance,Petrol,5,30,9,Others,4.0,yes,no,Kolkata,150.0,250.0
0,Hatchback,20000,Manual,1,Hyundai,Hyundai EON,2017,1.6,third party insurance,Petrol,5,13,8,Others,3.0,no,no,Kolkata,55.2,74.5
0,Sedan,70000,Automatic,2,BMW,BMW 3 Series,2015,10.0,third party insurance,Diesel,5,27,9,Blue,4.0,yes,no,Kolkata,184.0,380.0
0,SUV,50000,Automatic,1,Ford,Ford Endeavour,2016,17.0,third party insurance,Diesel,7,30,9,White,4.0,yes,no,Kolkata,158.0,385.0
0,SUV,53000,Manual,1,Mahindra,Mahindra XUV500,2014,5.0,third party insurance,Diesel,7,22,9,Others,4.0,yes,no,Kolkata,140.0,330.0
0,Sedan,10000,Automatic,1,Honda,Honda City,2021,12.2,third party insurance,Petrol,5,35,9,Others,4.0,no,no,Kolkata,119.35,145.0
0,Hatchback,20000,Manual,1,Tata,Tata Tiago,2020,4.37,third party insurance,Petrol,5,20,9,Gray,3.0,no,no,Kolkata,84.82,113.0
0,MUV,33000,Manual,1,Kia,Kia Carens,2022,12.0,third party insurance,Petrol,7,31,9,White,4.0,yes,no,Kolkata,138.05,242.0
0,Sedan,60000,Automatic,3,Honda,Honda Civic,2008,1.5,third party insurance,Petrol,5,20,9,Others,4.0,no,no,Kolkata,130.0,172.0
0,Sedan,20000,Automatic,3,BMW,BMW 3 Series,2010,4.0,third party insurance,Petrol,5,25,9,Others,4.0,no,no,Kolkata,154.0,200.0
0,Minivans,20000,Manual,1,Maruti,Maruti Eeco,2021,4.2,third party insurance,Petrol,7,13,8,Others,4.0,no,no,Kolkata,72.41,98.0
0,Hatchback,20000,Manual,2,Hyundai,Hyundai Grand i10,2013,1.9,third party insurance,Petrol,5,17,9,Others,4.0,no,no,Kolkata,82.0,114.0
0,Minivans,50000,Manual,3,Maruti,Maruti Eeco,2010,1.75,third party insurance,Petrol,7,13,8,Red,4.0,no,no,Kolkata,73.0,101.0
0,Minivans,50000,Manual,3,Maruti,Maruti Eeco,2010,1.75,third party insurance,Petrol,7,13,8,Red,4.0,no,no,Kolkata,73.0,101.0
0,MUV,30000,Manual,1,Renault,Renault Triber,2020,5.5,third party insurance,Petrol,7,22,9,White,3.0,no,no,Kolkata,71.01,96.0
0,SUV,10000,Manual,1,Mahindra,Mahindra Thar,2022,14.0,third party insurance,Petrol,4,24,9,Others,4.0,yes,no,Kolkata,150.0,300.0
0,SUV,120000,Manual,4,Mahindra,Mahindra Scorpio,2007,1.2,third party insurance,Diesel,7,12,8,Gray,4.0,yes,no,Kolkata,120.0,290.0
0,Hatchback,40000,Manual,1,Hyundai,Hyundai Grand i10 Nios,2021,6.5,third party insurance,Petrol,5,24,9,Blue,4.0,no,no,Kolkata,81.86,113.8
0,Hatchback,10000,Manual,1,Hyundai,Hyundai i20,2019,6.0,third party insurance,Petrol,5,28,9,White,4.0,no,no,Kolkata,81.86,117.0
0,Hatchback,28689,Automatic,1,Maruti,Maruti Celerio X,2019,4.5,comprehensive,Petrol,5,20,8,Grey,3.0,no,no,Kolkata,67.0,90.0
0,Convertibles,42719,Automatic,3,Mercedes-Benz,Mercedes-Benz E-Class,2013,27.5,comprehensive,Petrol,2,26,9,White,6.0,no,no,Kolkata,272.0,355.0
0,Hatchback,30000,Manual,1,Maruti,Maruti Alto,2004,45.0,third party insurance,Petrol,5,7,8,Others,3.0,no,no,Kolkata,46.3,62.0
0,SUV,69150,Manual,1,Hyundai,Hyundai Creta,2016,5.99,comprehensive,Petrol,5,23,9,White,4.0,no,no,Kolkata,121.3,151.0
0,SUV,65480,Manual,1,Mahindra,Mahindra Scorpio,2015,7.0,third party insurance,Diesel,9,14,8,White,4.0,yes,no,Kolkata,75.0,200.0
0,Hatchback,42411,Manual,1,Hyundai,Hyundai i20,2018,5.5,comprehensive,Petrol,5,25,9,Blue,4.0,no,no,Kolkata,81.83,114.7
0,Sedan,72000,Manual,1,Honda,Honda City,2015,3.35,third party insurance,Petrol,5,23,9,Maroon,4.0,no,no,Kolkata,117.3,145.0
0,MUV,66000,Manual,1,Mahindra,Mahindra Xylo,2015,3.0,third party insurance,Diesel,7,12,8,White,4.0,no,no,Kolkata,93.7,218.0
0,Hatchback,11000,Manual,1,Renault,Renault KWID,2019,3.5,third party,Petrol,5,22,9,Red,3.0,no,no,Kolkata,67.0,91.0
0,Sedan,23000,Manual,2,Honda,Honda City,2016,4.75,third party,Petrol,5,23,9,Black,4.0,no,no,Kolkata,117.3,145.0
0,Hatchback,5000,Automatic,1,Toyota,Toyota Glanza,2021,7.65,third party,Petrol,5,28,9,Grey,4.0,no,no,Kolkata,81.8,113.0
0,SUV,24000,Manual,1,Hyundai,Hyundai Creta,2021,11.5,third party insurance,Petrol,5,29,9,Red,4.0,no,no,Kolkata,113.18,143.8
0,SUV,61901,Automatic,1,Mercedes-Benz,Mercedes-Benz GLA Class,2017,21.0,comprehensive,Diesel,5,28,9,White,4.0,yes,no,Kolkata,168.0,350.0
0,Sedan,50000,Manual,1,Toyota,Toyota Corolla Altis,2010,2.5,third party insurance,Petrol,5,17,9,Silver,4.0,no,no,Kolkata,138.1,173.0
0,Hatchback,41232,Manual,1,Ford,Ford Figo,2010,1.65,comprehensive,Petrol,5,13,9,Grey,4.0,no,no,Kolkata,70.0,102.0
